employee_id,birth_date,Age,Hire_Year,Attrition,BusinessTravel,Department,Education,EducationField,Gender,EnvironmentSatisfaction,JobLevel,JobRole,JobSatisfaction,OverTime,PerformanceRating,RelationshipSatisfaction,WorkLifeBalance,YearsAtCompany,city,university,rupiah_monthly_income,vaccinations,childern,MartialStatus,Survey Year
496,10/6/1987,35,2021,No,Travel_Rarely,Research & Development,Master,Life Sciences,Male,3,2,Healthcare Representative,2,No,3,3,3,1,Tangerang,Universitas Negeri Malang,11564000,Booster,0,Singgle,2022
497,8/30/1995,27,2017,No,Travel_Rarely,Research & Development,Diploma,Medical,Male,4,1,Laboratory Technician,2,No,3,2,3,5,Depok,Institut Pertanian Bogor,7205600,One,1,Divorced,2022
498,7/17/1994,28,2015,No,Travel_Rarely,Sales,Master,Life Sciences,Male,2,2,Sales Executive,4,No,3,4,3,7,Bogor,Universitas Sebelas Maret,9504800,One,1,Married,2022
499,1/27/1973,49,2017,No,Travel_Rarely,Research & Development,Undergraduate,Other,Male,2,3,Healthcare Representative,3,No,4,3,3,5,Tangerang Selatan,Universitas Sebelas Maret,18644000,One,0,Singgle,2022
500,5/29/1971,51,2015,No,Travel_Rarely,Sales,Diploma,Life Sciences,Female,3,2,Sales Executive,4,No,3,3,2,7,Jakarta Pusat,Universitas Indonesia,8997600,Booster,4,Married,2022
501,7/29/1986,36,2020,No,Travel_Rarely,Research & Development,Undergraduate,Life Sciences,Female,4,1,Research Scientist,3,No,3,2,3,2,Jakarta Selatan,Universitas Gadjah Mada,5168800,Two,0,Singgle,2022
502,11/8/1988,34,2017,Yes,Non-Travel,Sales,Undergraduate,Marketing,Male,1,2,Sales Executive,4,Yes,3,2,2,5,Tangerang Selatan,Universitas Airlangga,9586400,One,0,Singgle,2022
505,3/13/1967,55,2017,No,Travel_Rarely,Research & Development,Undergraduate,Life Sciences,Female,3,4,Manager,4,Yes,3,3,3,5,Jakarta Timur,Universitas Padjadjaran,27754400,Two,0,Singgle,2022
507,9/15/1998,24,2017,No,Travel_Rarely,Sales,Master,Marketing,Female,4,2,Sales Executive,3,Yes,3,4,4,5,Jakarta Utara,Universitas Bina Nusantara,7916000,Booster,1,Divorced,2022
508,6/30/1992,30,2021,No,Travel_Rarely,Sales,Undergraduate,Technical Degree,Male,3,1,Sales Representative,2,No,3,1,3,1,Tangerang,Universitas Padjadjaran,5061600,One,1,Married,2022
510,10/17/1996,26,2016,Yes,Travel_Frequently,Research & Development,Undergraduate,Technical Degree,Male,3,1,Research Scientist,1,No,4,3,3,6,Jakarta Utara,Universitas Gadjah Mada,6063200,One,0,Singgle,2022
511,5/10/2000,22,2020,No,Travel_Rarely,Research & Development,Undergraduate,Medical,Female,1,1,Research Scientist,2,No,3,4,3,2,Jakarta Selatan,Universitas Sebelas Maret,4690400,One,0,Singgle,2022
513,6/10/1986,36,2012,No,Travel_Rarely,Sales,Diploma,Medical,Male,2,3,Sales Executive,3,No,3,2,3,10,Tangerang,Universitas Negeri Malang,13253600,Booster,2,Married,2022
514,11/12/1992,30,2021,Yes,Travel_Frequently,Research & Development,Undergraduate,Technical Degree,Male,3,1,Research Scientist,4,Yes,4,3,3,1,Tangerang,Universitas Sebelas Maret,4756000,One,0,Singgle,2022
515,1/8/1985,37,2004,No,Travel_Rarely,Research & Development,Undergraduate,Life Sciences,Female,4,1,Laboratory Technician,1,No,3,3,2,18,Depok,Universitas Gadjah Mada,5954400,Two,0,Singgle,2022
516,12/29/1982,40,2017,No,Travel_Rarely,Sales,Diploma,Marketing,Female,4,2,Sales Executive,2,No,3,3,3,5,Jakarta Timur,Universitas Sebelas Maret,10244000,One,2,Married,2022
517,10/13/1980,42,2017,No,Travel_Rarely,Research & Development,Master,Life Sciences,Female,2,1,Laboratory Technician,1,No,3,2,3,5,Bogor,Universitas Sebelas Maret,5221600,One,1,Divorced,2022
518,7/6/1985,37,2021,No,Travel_Rarely,Research & Development,Master,Life Sciences,Male,3,2,Manufacturing Director,2,Yes,3,4,2,1,Jakarta Selatan,Universitas Gadjah Mada,7815200,Two,0,Married,2022
520,2/7/1979,43,1997,No,Travel_Rarely,Research & Development,Undergraduate,Life Sciences,Male,1,4,Research Director,2,No,3,3,3,25,Jakarta Utara,Institut Teknologi Bandung,24037600,Booster,2,Married,2022
521,1/13/1982,40,2021,No,Travel_Rarely,Research & Development,Undergraduate,Medical,Female,2,2,Laboratory Technician,3,No,4,2,3,1,Jakarta Selatan,Universitas Brawijaya,6616800,One,2,Divorced,2022
522,5/15/1968,54,2018,No,Travel_Rarely,Research & Development,Diploma,Medical,Male,1,5,Research Director,1,No,3,3,2,4,Tangerang Selatan,Institut Teknologi Sepuluh Nopember,32149600,Two,1,Married,2022
523,1/10/1988,34,2019,No,Non-Travel,Sales,Master,Marketing,Female,3,2,Sales Executive,3,No,3,1,3,3,Tangerang Selatan,Institut Teknologi Sepuluh Nopember,11560800,Booster,1,Married,2022
524,9/8/1991,31,2009,No,Travel_Rarely,Research & Development,Diploma,Medical,Female,2,2,Manufacturing Director,1,No,3,2,1,13,Jakarta Utara,Universitas Indonesia,7989600,One,2,Divorced,2022
525,10/17/1979,43,2019,No,Travel_Frequently,Research & Development,Undergraduate,Medical,Male,4,1,Laboratory Technician,4,No,4,1,3,3,Tangerang Selatan,Universitas Negeri Malang,4712800,One,0,Singgle,2022
526,6/13/1979,43,2017,No,Travel_Rarely,Research & Development,Master,Other,Female,3,2,Healthcare Representative,3,Yes,3,4,3,5,Tangerang,Universitas Gadjah Mada,8335200,One,0,Married,2022
527,2/11/1997,25,2017,No,Travel_Rarely,Sales,Diploma,Life Sciences,Female,2,2,Sales Executive,4,Yes,3,2,3,5,Jakarta Selatan,Institut Pertanian Bogor,8279200,Booster,1,Married,2022
529,6/13/1985,37,2009,No,Non-Travel,Research & Development,Doctor,Medical,Female,2,2,Research Scientist,3,Yes,3,1,3,13,Jakarta Timur,Institut Teknologi Sepuluh Nopember,8218400,Two,1,Married,2022
530,1/13/1991,31,2018,No,Travel_Rarely,Research & Development,Diploma,Life Sciences,Male,4,1,Laboratory Technician,1,No,3,3,3,4,Tangerang,Universitas Negeri Malang,4648800,Booster,0,Singgle,2022
531,3/8/1983,39,2001,No,Travel_Frequently,Research & Development,Undergraduate,Life Sciences,Male,2,5,Manager,3,Yes,3,3,3,21,Tangerang Selatan,Institut Pertanian Bogor,31815200,One,1,Married,2022
532,2/24/1966,56,2015,No,Travel_Frequently,Sales,Undergraduate,Life Sciences,Female,3,4,Sales Executive,1,No,3,4,2,7,Jakarta Pusat,Universitas Sebelas Maret,22239200,Booster,0,Singgle,2022
533,5/16/1992,30,2017,No,Travel_Rarely,Sales,Undergraduate,Technical Degree,Female,2,2,Sales Executive,3,No,3,2,3,5,Tangerang,Institut Teknologi Bandung,11623200,One,0,Singgle,2022
534,12/7/1981,41,2012,No,Travel_Rarely,Sales,Undergraduate,Marketing,Male,2,3,Sales Executive,1,No,3,3,3,10,Bogor,Institut Teknologi Sepuluh Nopember,14527200,One,1,Married,2022
536,10/30/1994,28,2012,No,Travel_Rarely,Research & Development,Diploma,Medical,Male,3,2,Laboratory Technician,1,No,3,4,3,10,Jakarta Timur,Universitas Sebelas Maret,8392800,Booster,4,Married,2022
538,6/8/1997,25,2020,Yes,Travel_Rarely,Research & Development,Undergraduate,Medical,Male,1,1,Laboratory Technician,1,No,3,3,3,2,Tangerang Selatan,Universitas Negeri Semarang,7549600,One,3,Divorced,2022
543,7/8/1970,52,2017,No,Travel_Rarely,Research & Development,Undergraduate,Medical,Male,4,3,Manufacturing Director,3,Yes,3,3,3,5,Tangerang,Universitas Gadjah Mada,13850400,Two,0,Singgle,2022
544,1/13/1977,45,2020,No,Travel_Rarely,Research & Development,Diploma,Life Sciences,Male,1,1,Research Scientist,4,No,4,4,2,2,Tangerang Selatan,Universitas Gadjah Mada,5346400,One,0,Married,2022
546,3/19/1970,52,2017,No,Travel_Rarely,Research & Development,Diploma,Life Sciences,Female,4,4,Manager,4,No,3,4,1,5,Depok,Universitas Indonesia,27588000,One,0,Married,2022
547,12/30/1980,42,2017,No,Travel_Frequently,Research & Development,Diploma,Life Sciences,Female,1,2,Research Scientist,3,No,3,2,3,5,Tangerang Selatan,Institut Pertanian Bogor,8389600,One,0,Married,2022
548,10/24/1992,30,2017,No,Travel_Rarely,Research & Development,Undergraduate,Life Sciences,Female,3,2,Manufacturing Director,4,No,4,3,3,5,Bogor,Universitas Indonesia,10845600,One,0,Singgle,2022
549,9/26/1962,60,1993,No,Travel_Rarely,Research & Development,Undergraduate,Life Sciences,Female,1,5,Manager,1,No,3,4,1,29,Jakarta Pusat,Universitas Indonesia,32405600,Two,0,Singgle,2022
550,12/13/1976,46,2012,No,Travel_Rarely,Research & Development,Undergraduate,Medical,Female,3,2,Manufacturing Director,3,No,3,3,2,10,Tangerang Selatan,Institut Teknologi Bandung,8796000,One,0,Singgle,2022
551,5/1/1980,42,2016,No,Travel_Frequently,Research & Development,Master,Technical Degree,Female,4,2,Healthcare Representative,4,No,3,4,4,6,Jakarta Utara,Universitas Padjadjaran,8336800,One,4,Married,2022
554,12/14/1998,24,2017,Yes,Travel_Rarely,Sales,Undergraduate,Technical Degree,Female,1,1,Sales Representative,2,Yes,3,2,3,5,Tangerang Selatan,Universitas Diponegoro,6223200,One,1,Married,2022
555,5/13/1988,34,2020,Yes,Travel_Frequently,Sales,Diploma,Marketing,Female,4,1,Sales Representative,3,No,3,4,2,2,Tangerang Selatan,Universitas Negeri Semarang,4861600,One,0,Singgle,2022
556,2/8/1984,38,2021,No,Travel_Frequently,Research & Development,Diploma,Life Sciences,Male,4,1,Laboratory Technician,4,Yes,4,3,3,1,Jakarta Pusat,Universitas Negeri Semarang,3823200,Booster,0,Singgle,2022
558,5/13/1982,40,2002,No,Travel_Rarely,Sales,Master,Life Sciences,Female,3,5,Manager,3,No,3,4,3,20,Tangerang Selatan,Universitas Gadjah Mada,29965600,Two,0,Singgle,2022
560,11/6/1996,26,2019,No,Travel_Rarely,Research & Development,Undergraduate,Life Sciences,Female,1,1,Research Scientist,4,No,4,2,1,3,Jakarta Utara,Universitas Indonesia,5717600,Two,0,Singgle,2022
562,7/23/1992,30,2017,No,Non-Travel,Research & Development,Undergraduate,Life Sciences,Male,3,1,Laboratory Technician,4,No,3,3,1,5,Jakarta Selatan,Universitas Diponegoro,4455200,Two,3,Married,2022
564,4/10/1993,29,2012,No,Travel_Rarely,Research & Development,Master,Medical,Male,2,3,Research Director,3,No,3,3,3,10,Jakarta Timur,Universitas Pendidikan Indonesia,20196000,One,2,Divorced,2022
565,10/6/1993,29,2020,Yes,Travel_Rarely,Research & Development,Doctor,Technical Degree,Female,3,1,Research Scientist,2,No,3,2,4,2,Jakarta Selatan,Universitas Gadjah Mada,5173600,Two,0,Singgle,2022
566,1/5/2003,19,2021,Yes,Travel_Rarely,Human Resources,Diploma,Technical Degree,Male,1,1,Human Resources,4,No,3,3,4,1,Jakarta Selatan,Universitas Negeri Malang,5202400,Two,0,Singgle,2022
567,11/13/1992,30,2013,No,Non-Travel,Sales,Master,Other,Female,3,3,Sales Executive,1,No,3,3,3,9,Bogor,Universitas Gadjah Mada,14559200,Two,0,Singgle,2022
568,1/30/1965,57,2021,No,Travel_Rarely,Sales,Undergraduate,Marketing,Male,1,4,Manager,4,No,3,3,2,1,Bogor,Universitas Diponegoro,23688800,Two,0,Singgle,2022
569,10/13/1972,50,1995,No,Travel_Rarely,Research & Development,Master,Life Sciences,Male,2,4,Manager,3,No,3,2,3,27,Jakarta Pusat,Universitas Gadjah Mada,28373600,One,1,Married,2022
571,6/8/1992,30,2011,No,Non-Travel,Research & Development,Undergraduate,Medical,Female,3,1,Laboratory Technician,4,No,3,3,2,11,Jakarta Selatan,Universitas Gadjah Mada,5202400,Two,0,Married,2022
573,6/13/1962,60,2004,No,Travel_Frequently,Sales,Undergraduate,Marketing,Female,3,3,Sales Executive,1,No,3,4,4,18,Tangerang Selatan,Institut Teknologi Bandung,17525600,Booster,2,Married,2022
574,2/13/1975,47,2017,No,Travel_Rarely,Research & Development,Diploma,Medical,Female,1,2,Manufacturing Director,4,No,3,3,3,5,Tangerang Selatan,Universitas Indonesia,9212000,One,1,Married,2022
575,11/8/1976,46,2019,No,Travel_Rarely,Research & Development,Undergraduate,Life Sciences,Male,1,4,Research Director,3,No,3,3,1,3,Jakarta Timur,Universitas Negeri Semarang,29677600,Booster,0,Singgle,2022
577,2/27/1987,35,2017,No,Travel_Rarely,Research & Development,Undergraduate,Life Sciences,Male,4,1,Laboratory Technician,3,No,3,3,3,5,Tangerang Selatan,Institut Pertanian Bogor,7868000,Two,0,Singgle,2022
578,1/7/1968,54,2021,No,Travel_Rarely,Research & Development,Master,Life Sciences,Female,3,2,Laboratory Technician,3,No,3,3,3,1,Tangerang Selatan,Institut Teknologi Bandung,7148000,One,0,Singgle,2022
579,2/8/1988,34,2015,No,Travel_Rarely,Research & Development,Master,Life Sciences,Male,4,1,Research Scientist,3,No,3,3,3,7,Jakarta Timur,Universitas Gadjah Mada,5528800,Two,1,Married,2022
580,1/23/1976,46,2019,No,Travel_Rarely,Sales,Undergraduate,Marketing,Female,3,3,Sales Executive,4,Yes,3,3,3,3,Jakarta Barat,Universitas Gadjah Mada,15613600,One,1,Married,2022
581,8/4/1991,31,2009,No,Travel_Rarely,Research & Development,Undergraduate,Life Sciences,Male,3,3,Manufacturing Director,2,No,4,4,4,13,Jakarta Utara,Universitas Negeri Malang,18136800,One,2,Married,2022
582,9/13/1989,33,2015,Yes,Travel_Rarely,Research & Development,Undergraduate,Medical,Male,2,3,Manager,3,Yes,3,4,4,7,Jakarta Timur,Universitas Indonesia,22876000,One,1,Married,2022
584,9/1/1989,33,2018,Yes,Travel_Rarely,Research & Development,Undergraduate,Medical,Male,1,1,Laboratory Technician,4,No,3,1,3,4,Jakarta Timur,Institut Teknologi Bandung,6552800,Booster,0,Singgle,2022
585,7/2/1992,30,2019,No,Travel_Rarely,Sales,Undergraduate,Marketing,Male,4,1,Sales Representative,2,No,3,1,3,3,Jakarta Utara,Universitas Indonesia,5872800,Two,1,Married,2022
586,11/8/1987,35,2014,No,Travel_Rarely,Research & Development,Undergraduate,Life Sciences,Male,4,3,Healthcare Representative,3,Yes,3,3,3,8,Jakarta Barat,Universitas Sebelas Maret,13311200,Booster,0,Singgle,2022
587,3/4/1991,31,2021,Yes,Travel_Frequently,Research & Development,Undergraduate,Life Sciences,Male,1,3,Healthcare Representative,3,No,3,1,3,1,Jakarta Selatan,Universitas Negeri Malang,16818400,Two,0,Singgle,2022
590,5/1/1988,34,2019,Yes,Travel_Frequently,Human Resources,Undergraduate,Human Resources,Female,2,3,Human Resources,1,Yes,3,3,3,3,Jakarta Timur,Universitas Negeri Semarang,17020000,Booster,1,Married,2022
591,9/12/1980,42,2020,No,Travel_Frequently,Research & Development,Diploma,Other,Male,2,1,Laboratory Technician,3,No,3,4,3,2,Jakarta Timur,Universitas Gadjah Mada,4448800,One,0,Singgle,2022
592,2/19/1986,36,2012,No,Non-Travel,Sales,Master,Medical,Male,2,3,Sales Executive,4,No,3,4,2,10,Bogor,Universitas Gadjah Mada,17068000,Booster,4,Married,2022
593,5/2/2000,22,2020,Yes,Travel_Frequently,Research & Development,Undergraduate,Technical Degree,Male,3,1,Laboratory Technician,3,No,3,3,3,2,Jakarta Selatan,Universitas Bina Nusantara,7330400,Two,0,Singgle,2022
595,4/8/1974,48,2013,No,Travel_Rarely,Sales,Doctor,Marketing,Female,2,2,Sales Executive,4,No,3,1,3,9,Tangerang Selatan,Institut Pertanian Bogor,7581600,One,0,Singgle,2022
597,5/4/1967,55,2012,No,Travel_Rarely,Sales,Doctor,Life Sciences,Female,1,4,Manager,2,No,4,4,3,10,Tangerang Selatan,Universitas Bina Nusantara,28036000,One,0,Singgle,2022
599,6/6/1981,41,2008,No,Non-Travel,Sales,Diploma,Life Sciences,Male,4,2,Sales Executive,4,No,3,4,3,14,Tangerang,Universitas Diponegoro,11068000,Two,0,Singgle,2022
600,6/6/1987,35,2011,No,Travel_Rarely,Sales,Undergraduate,Marketing,Male,2,2,Sales Executive,3,No,3,3,3,11,Tangerang Selatan,Universitas Indonesia,8647200,Booster,1,Married,2022
601,8/8/1982,40,2002,No,Travel_Rarely,Research & Development,Undergraduate,Life Sciences,Female,2,4,Manufacturing Director,3,No,3,3,3,20,Tangerang,Universitas Airlangga,22279200,One,0,Singgle,2022
602,8/8/1983,39,2014,No,Travel_Frequently,Research & Development,Undergraduate,Life Sciences,Female,3,1,Laboratory Technician,3,No,3,1,3,8,Jakarta Selatan,Universitas Padjadjaran,7108000,One,1,Divorced,2022
604,2/27/1991,31,2016,No,Travel_Rarely,Sales,Undergraduate,Life Sciences,Male,2,2,Sales Executive,4,Yes,3,3,4,6,Depok,Universitas Sebelas Maret,11631200,Two,2,Married,2022
605,3/8/1980,42,2012,No,Travel_Rarely,Research & Development,Undergraduate,Medical,Male,4,3,Manufacturing Director,1,Yes,4,4,2,10,Tangerang Selatan,Universitas Indonesia,12949600,Booster,0,Singgle,2022
606,11/30/1977,45,2014,No,Travel_Rarely,Sales,Undergraduate,Other,Male,4,2,Sales Executive,2,No,3,2,4,8,Jakarta Selatan,Universitas Negeri Malang,8788000,One,0,Singgle,2022
608,5/28/1996,26,2015,Yes,Travel_Frequently,Human Resources,Master,Life Sciences,Female,2,1,Human Resources,3,Yes,3,2,2,7,Bogor,Universitas Negeri Malang,5485600,Two,2,Married,2022
611,7/13/1993,29,2019,No,Travel_Rarely,Research & Development,Undergraduate,Technical Degree,Male,4,2,Manufacturing Director,4,No,3,2,4,3,Depok,Universitas Indonesia,7919200,One,1,Married,2022
612,6/8/1989,33,2016,No,Travel_Rarely,Research & Development,Doctor,Medical,Female,1,4,Research Director,3,No,3,3,3,6,Tangerang,Universitas Negeri Semarang,26994400,Two,1,Married,2022
613,5/9/1991,31,2017,No,Travel_Rarely,Sales,Undergraduate,Life Sciences,Male,3,3,Manager,4,No,4,3,2,5,Jakarta Pusat,Universitas Negeri Malang,19591200,One,1,Married,2022
614,5/25/2004,18,2022,Yes,Travel_Frequently,Sales,Undergraduate,Marketing,Male,2,1,Sales Representative,2,Yes,3,4,3,0,Depok,Universitas Negeri Semarang,4104800,Two,1,Married,2022
615,2/8/1982,40,2021,No,Non-Travel,Sales,Undergraduate,Other,Male,3,3,Sales Executive,1,No,3,3,3,1,Jakarta Selatan,Universitas Indonesia,18591200,One,1,Divorced,2022
616,10/13/1981,41,2014,No,Non-Travel,Research & Development,Master,Other,Female,1,2,Healthcare Representative,3,Yes,3,1,3,8,Bogor,Institut Teknologi Bandung,11997600,Two,3,Married,2022
618,7/6/1996,26,2022,No,Travel_Rarely,Sales,Diploma,Medical,Male,1,2,Sales Executive,3,No,3,1,3,0,Jakarta Selatan,Institut Teknologi Bandung,7989600,One,0,Singgle,2022
620,7/6/1987,35,2017,No,Travel_Rarely,Sales,Undergraduate,Medical,Female,1,2,Sales Executive,3,No,3,4,3,5,Jakarta Selatan,Universitas Gadjah Mada,8874400,Booster,1,Married,2022
621,12/21/1988,34,2012,No,Travel_Rarely,Sales,Master,Life Sciences,Male,4,2,Sales Executive,4,No,3,4,3,10,Jakarta Utara,Universitas Sebelas Maret,9639200,Two,0,Singgle,2022
622,11/13/1996,26,2021,Yes,Travel_Rarely,Research & Development,Undergraduate,Technical Degree,Male,3,1,Laboratory Technician,4,Yes,3,2,1,1,Tangerang,Universitas Negeri Malang,4844000,Booster,0,Singgle,2022
623,9/18/1985,37,2016,No,Travel_Rarely,Research & Development,Undergraduate,Technical Degree,Female,2,3,Manufacturing Director,4,No,3,4,4,6,Jakarta Pusat,Universitas Gadjah Mada,13085600,One,0,Singgle,2022
624,2/13/1976,46,2020,No,Travel_Frequently,Research & Development,Undergraduate,Medical,Female,1,3,Healthcare Representative,3,No,3,4,2,2,Bogor,Universitas Negeri Malang,17943200,One,0,Singgle,2022
625,2/15/1981,41,2004,No,Travel_Rarely,Sales,Doctor,Life Sciences,Female,2,4,Manager,1,No,3,2,3,18,Bekasi,Universitas Gadjah Mada,27652000,One,0,Singgle,2022
626,7/5/1985,37,2013,No,Non-Travel,Sales,Master,Medical,Male,1,3,Sales Executive,2,No,3,4,3,9,Jakarta Utara,Universitas Negeri Malang,15234400,Booster,0,Singgle,2022
630,3/10/1970,52,2012,No,Travel_Rarely,Research & Development,Diploma,Technical Degree,Male,4,2,Research Scientist,1,Yes,3,2,3,10,Jakarta Barat,Institut Teknologi Sepuluh Nopember,10023200,One,0,Singgle,2022
631,11/21/1990,32,2018,Yes,Non-Travel,Sales,Master,Other,Male,4,2,Sales Executive,3,No,3,4,3,4,Jakarta Pusat,Others,8631200,Two,4,Divorced,2022
632,10/8/1998,24,2020,No,Travel_Frequently,Sales,Undergraduate,Medical,Male,4,1,Sales Representative,4,No,3,3,3,2,Jakarta Selatan,Universitas Airlangga,4940000,One,1,Married,2022
634,3/13/1984,38,2021,No,Travel_Rarely,Research & Development,Undergraduate,Medical,Female,3,2,Healthcare Representative,3,No,3,3,3,1,Jakarta Utara,Universitas Diponegoro,16818400,Booster,0,Singgle,2022
635,3/26/1985,37,2016,No,Travel_Rarely,Research & Development,Master,Life Sciences,Female,2,2,Manufacturing Director,2,No,3,2,2,6,Jakarta Pusat,Universitas Brawijaya,11415200,Two,0,Singgle,2022
638,1/13/1973,49,1991,No,Travel_Rarely,Research & Development,Master,Life Sciences,Male,4,5,Research Director,3,Yes,3,3,3,31,Jakarta Pusat,Universitas Sebelas Maret,32303200,One,0,Divorced,2022
639,1/23/1998,24,2016,No,Travel_Rarely,Research & Development,Undergraduate,Medical,Male,2,1,Research Scientist,4,Yes,3,2,3,6,Depok,Universitas Indonesia,5460000,Booster,0,Singgle,2022
641,2/13/1996,26,2017,No,Travel_Rarely,Sales,Diploma,Marketing,Male,1,2,Sales Executive,2,No,4,4,4,5,Jakarta Selatan,Universitas Bina Nusantara,11135200,One,0,Singgle,2022
643,2/26/1998,24,2021,No,Travel_Rarely,Research & Development,Diploma,Other,Male,4,1,Laboratory Technician,2,No,4,4,3,1,Depok,Institut Teknologi Sepuluh Nopember,4503200,One,0,Singgle,2022
644,12/8/1972,50,1990,No,Travel_Frequently,Human Resources,Undergraduate,Medical,Male,1,5,Manager,2,No,3,3,3,32,Jakarta Utara,Universitas Indonesia,30220000,One,0,Singgle,2022
645,11/5/1997,25,2015,No,Travel_Rarely,Sales,Undergraduate,Medical,Male,2,1,Sales Representative,3,No,3,3,3,7,Jakarta Timur,Universitas Airlangga,4453600,One,0,Singgle,2022
647,7/25/1998,24,2016,Yes,Travel_Frequently,Research & Development,Undergraduate,Life Sciences,Female,1,1,Laboratory Technician,3,Yes,3,4,3,6,Jakarta Selatan,Universitas Indonesia,5717600,Two,0,Married,2022
